"","Site","Knoll","Year","Date","year_month","survey_id","Observer","Species","Species_2015","Family","Abundance","Length","Confidence","Status","a","b"
"12334","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",3,5,0,"C",0.02058,3
"12335","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",4,4,0,"C",0.0273963636363636,2.95906060606061
"12336","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Myripristis murdjan","Holocentridae","Holocentridae",1,16,0,"C",0.0147866666666667,3.20916666666667
"12337","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Myripristis murdjan","Holocentridae","Holocentridae",1,14,0,"C",0.0147866666666667,3.20916666666667
"12338","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Sargocentron diadema","Sargocentron spp.","Holocentridae",1,13,0,"C",0.016844375,3.06746875
"12339","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Pseudochromis fridmani","Pseudochromis fridmani","Pseudochromidae",1,2,0,"C",0.00501,3.1
"12340","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Pseudochromis fridmani","Pseudochromis fridmani","Pseudochromidae",1,6,0,"C",0.00501,3.1
"12341","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",1,3,0,"C",0.0175096041666667,3.04466479166667
"12342","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Eviota punyit","Gobiidae","Gobiidae",1,1,0,"C",0.0146223333333333,2.88026666666667
"12343","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Eviota punyit","Gobiidae","Gobiidae",4,2,0,"C",0.0146223333333333,2.88026666666667
"12344","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Eviota zebrina","Gobiidae","Gobiidae",2,1,0,"C",0.0146223333333333,2.88026666666667
"12345","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Gnatholepis anjerensis","Gobiidae","Gobiidae",2,2,0,"C",0.0146223333333333,2.88026666666667
"12346","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Istigobius decoratus","Gobiidae","Gobiidae",3,2,0,"C",0.0146223333333333,2.88026666666667
"12347","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Istigobius decoratus","Gobiidae","Gobiidae",1,1,0,"C",0.0146223333333333,2.88026666666667
"12348","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Tripterygiidae sp.","Tripterygiidae","Tripterygiidae",1,2,0,"C",0.0055,3.08
"12349","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Cirripectes castaneus","Blenniidae","Blenniidae",1,7,0,"C",0.0061,3
"12350","Princess","12",2022,2022-09-12,"2022 b","Princess_12_2022-09-12","Yoni Belmaker","Cheilodipterus novemstriatus","Cheilodipterus spp.","Apogonidae",2,3,0,"C",0.009835,3.055
"12351","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Sufflamen albicaudatum","Balistidae","Balistidae",1,15,0,"T",0.00885,3.277
"12352","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Lethrinus borbonicus","Lethrinidae","Lethrinidae",1,26,0,"T",0.0548016666666667,2.72845
"12353","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Cephalopholis hemistiktos","Serranidae","Serranidae",1,12,0,"T",0.0175,3
"12354","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",17,5,0,"C",0.0175096041666667,3.04466479166667
"12355","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",4,6,0,"C",0.0175096041666667,3.04466479166667
"12356","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",1,3,0,"C",0.0273963636363636,2.95906060606061
"12357","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",1,5,0,"C",0.0273963636363636,2.95906060606061
"12358","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",1,2,0,"C",0.0273963636363636,2.95906060606061
"12359","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Epinephelus fasciatus","Epinephelus fasciatus","Serranidae",1,30,0,"T",0.01945,2.9315
"12360","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Dascyllus marginatus","Dascyllus marginatus","Pomacentridae",1,3,0,"C",0.02978,3
"12361","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Dascyllus marginatus","Dascyllus marginatus","Pomacentridae",1,3,0,"C",0.02978,3
"12362","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Dascyllus marginatus","Dascyllus marginatus","Pomacentridae",1,5,0,"C",0.02978,3
"12363","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Dascyllus marginatus","Dascyllus marginatus","Pomacentridae",1,6,0,"C",0.02978,3
"12364","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,3,0,"T",0.01380875,3.041
"12365","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,7,0,"T",0.01380875,3.041
"12366","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Pseudochromis fridmani","Pseudochromis fridmani","Pseudochromidae",1,3,0,"C",0.00501,3.1
"12367","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,4,0,"C",0.00501,3.1
"12368","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,3,0,"C",0.00501,3.1
"12369","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,3,0,"C",0.00501,3.1
"12370","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Larabicus quadrilineatus","Larabicus quadrilineatus","Labridae",1,2,0,"C",0.01380875,3.041
"12371","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Gnatholepis anjerensis","Gobiidae","Gobiidae",2,1,0,"C",0.0146223333333333,2.88026666666667
"12372","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Pleurosicya micheli","Gobiidae","Gobiidae",1,1,0,"C",0.0146223333333333,2.88026666666667
"12373","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Eviota guttata","Gobiidae","Gobiidae",1,1,0,"C",0.0146223333333333,2.88026666666667
"12374","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",1,2,0,"C",0.02058,3
"12375","Princess","7",2022,2022-09-12,"2022 b","Princess_7_2022-09-12","Shahar Chaikin","Zebrasoma xanthurum","Zebrasoma xanthurum","Acanthuridae",1,18,0,"T",0.0113,3.1805
"12376","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Ostorhinchus cyanosoma","Apogonidae","Apogonidae",1,2,0,"C",0.011,3.24
"12377","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Ostorhinchus cyanosoma","Apogonidae","Apogonidae",2,3,0,"C",0.011,3.24
"12378","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Cheilodipterus novemstriatus","Cheilodipterus spp.","Apogonidae",4,3,0,"C",0.009835,3.055
"12379","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Cheilodipterus novemstriatus","Cheilodipterus spp.","Apogonidae",2,2,0,"C",0.009835,3.055
"12380","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Gnatholepis anjerensis","Gobiidae","Gobiidae",1,3,0,"C",0.0146223333333333,2.88026666666667
"12381","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Gnatholepis anjerensis","Gobiidae","Gobiidae",1,2,0,"C",0.0146223333333333,2.88026666666667
"12382","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Gnatholepis anjerensis","Gobiidae","Gobiidae",1,3,0,"C",0.0146223333333333,2.88026666666667
"12383","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Gnatholepis anjerensis","Gobiidae","Gobiidae",2,1,0,"C",0.0146223333333333,2.88026666666667
"12384","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Ecsenius nalolo","Blenniidae","Blenniidae",1,1,0,"C",0.0061,3
"12385","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Epinephelus fasciatus","Epinephelus fasciatus","Serranidae",1,20,0,"T",0.01945,2.9315
"12386","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,5,0,"C",0.00501,3.1
"12387","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,3,0,"C",0.00501,3.1
"12388","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Amblyglyphidodon indicus","Amblyglyphidodon spp.","Pomacentridae",1,2,0,"C",0.02173,3
"12389","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Amblyglyphidodon flavilatus","Amblyglyphidodon spp.","Pomacentridae",15,1,0,"C",0.0273963636363636,2.95906060606061
"12390","Princess","16",2022,2022-09-12,"2022 b","Princess_16_2022-09-12","Shahar Chaikin","Gobiodon citrinus","Gobiidae","Gobiidae",1,1,0,"C",0.0146223333333333,2.88026666666667
"12391","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pterois miles","Pterois miles","Scorpaenidae",1,20,0,"T",0.019,2.896
"12392","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Chaetodon fasciatus","Chaetodon fasciatus","Chaetodontidae",1,18,0,"T",0.0379275,2.918875
"12393","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",2,12,0,"T",0.0089,3.278
"12394","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",4,7,0,"C",0.02058,3
"12395","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",2,8,0,"C",0.02058,3
"12396","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",1,5,0,"C",0.0273963636363636,2.95906060606061
"12397","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",5,5,0,"C",0.0273963636363636,2.95906060606061
"12398","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",3,5,0,"C",0.0273963636363636,2.95906060606061
"12399","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",2,5,0,"C",0.0273963636363636,2.95906060606061
"12400","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Parupeneus forsskali","Mullidae","Mullidae",1,9,0,"T",0.007,3.1699
"12401","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Parupeneus forsskali","Mullidae","Mullidae",1,5,0,"T",0.007,3.1699
"12402","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Gnatholepis anjerensis","Gobiidae","Gobiidae",2,4,0,"C",0.0146223333333333,2.88026666666667
"12403","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Ecsenius gravieri","Ecsenius gravieri","Blenniidae",1,4,0,"C",0.006954,3
"12404","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Ecsenius gravieri","Ecsenius gravieri","Blenniidae",1,5,0,"C",0.006954,3
"12405","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,10,0,"T",0.01380875,3.041
"12406","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,5,0,"T",0.01380875,3.041
"12407","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,3,0,"T",0.01380875,3.041
"12408","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,10,0,"T",0.01380875,3.041
"12409","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Corythoichthys flavofasciatus","Syngnathidae","Syngnathidae",1,8,0,"C",0.00078,3
"12410","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pomacentrus sulfureus","Pomacentrus sulfureus","Pomacentridae",1,6,0,"C",0.02389,3
"12411","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Macropharyngodon marisrubri","Labridae","Labridae",1,11,0,"T",0.01380875,3.041
"12412","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Cephalopholis miniata","Serranidae","Serranidae",1,25,0,"T",0.0186233333333333,3.08466666666667
"12413","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Cephalopholis miniata","Serranidae","Serranidae",1,30,0,"T",0.0186233333333333,3.08466666666667
"12414","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Cyclichthys spilostylus","Diodontidae","Diodontidae",1,40,0,"T",0.250483333333333,2.48543333333333
"12415","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Scarus ferrugineus","Scaridae","Scaridae",1,25,0,"T",0.0248134375,2.93332291666667
"12416","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Zebrasoma xanthurum","Zebrasoma xanthurum","Acanthuridae",1,20,0,"T",0.0113,3.1805
"12417","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",40,8,0,"C",0.0175096041666667,3.04466479166667
"12418","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",10,6,0,"C",0.0175096041666667,3.04466479166667
"12419","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",20,9,0,"C",0.0175096041666667,3.04466479166667
"12420","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Gymnothorax johnsoni","Muraenidae","Muraenidae",1,50,0,"C",NA,NA
"12421","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Sargocentron caudimaculatum","Sargocentron spp.","Holocentridae",1,40,0,"C",0.016844375,3.06746875
"12422","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Cirrhitichthys oxycephalus","Cirrhitichthys oxycephalus","Cirrhitidae",1,8,0,"C",0.0138,3.117
"12423","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Amphiprion bicinctus","Amphiprion bicinctus","Pomacentridae",1,8,0,"C",0.01855,3
"12424","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Labroides dimidiatus","Labroides dimidiatus","Labridae",1,11,0,"C",0.005955,3.142
"12425","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Chromis ternatensis","Chromis spp.","Pomacentridae",1,9,0,"C",0.0273963636363636,2.95906060606061
"12426","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,8,0,"C",0.00501,3.1
"12427","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Ecsenius frontalis","Blenniidae","Blenniidae",1,11,0,"C",0.0061,3
"12428","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Anampses meleagrides","Labridae","Labridae",1,9,0,"T",0.01466,3
"12429","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Gnatholepis anjerensis","Gobiidae","Gobiidae",2,2,0,"C",0.0146223333333333,2.88026666666667
"12430","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Gnatholepis anjerensis","Gobiidae","Gobiidae",1,4,0,"C",0.0146223333333333,2.88026666666667
"12431","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Gnatholepis anjerensis","Gobiidae","Gobiidae",20,2,0,"C",0.0146223333333333,2.88026666666667
"12432","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Istigobius decoratus","Gobiidae","Gobiidae",1,11,0,"C",0.0146223333333333,2.88026666666667
"12433","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Cheilodipterus novemstriatus","Cheilodipterus spp.","Apogonidae",1,2,0,"C",0.009835,3.055
"12434","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Cheilodipterus novemstriatus","Cheilodipterus spp.","Apogonidae",1,2,0,"C",0.009835,3.055
"12435","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Cheilodipterus novemstriatus","Cheilodipterus spp.","Apogonidae",12,3,0,"C",0.009835,3.055
"12436","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pseudocheilinus hexataenia","Pseudocheilinus hexataenia","Labridae",1,9,0,"T",0.01452,3.0575
"12437","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Ostorhinchus cyanosoma","Apogonidae","Apogonidae",15,3,0,"C",0.011,3.24
"12438","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pseudochromis fridmani","Pseudochromis fridmani","Pseudochromidae",1,2,0,"C",0.00501,3.1
"12439","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pseudochromis fridmani","Pseudochromis fridmani","Pseudochromidae",1,1,0,"C",0.00501,3.1
"12440","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Grammistes sexlineatus","Grammistes sexlineatus","Serranidae",2,12,0,"T",0.02054,3
"12441","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pristiapogon exostigma","Apogonidae","Apogonidae",1,9,0,"C",0.011,3.24
"12442","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Cheilodipterus lachneri","Cheilodipterus spp.","Apogonidae",1,8,0,"C",0.009835,3.055
"12443","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Eviota guttata","Gobiidae","Gobiidae",1,2,0,"C",0.0146223333333333,2.88026666666667
"12444","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Eviota guttata","Gobiidae","Gobiidae",1,1,0,"C",0.0146223333333333,2.88026666666667
"12445","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Eviota guttata","Gobiidae","Gobiidae",2,1,0,"C",0.0146223333333333,2.88026666666667
"12446","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Eviota guttata","Gobiidae","Gobiidae",1,1,0,"C",0.0146223333333333,2.88026666666667
"12447","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Ostorhinchus cyanosoma","Apogonidae","Apogonidae",15,2,0,"C",0.011,3.24
"12448","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Ostorhinchus cyanosoma","Apogonidae","Apogonidae",3,3,0,"C",0.011,3.24
"12449","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Cheilodipterus novemstriatus","Cheilodipterus spp.","Apogonidae",60,3,0,"C",0.009835,3.055
"12450","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Cheilodipterus novemstriatus","Cheilodipterus spp.","Apogonidae",1,5,0,"C",0.009835,3.055
"12451","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Gnatholepis anjerensis","Gobiidae","Gobiidae",5,5,0,"C",0.0146223333333333,2.88026666666667
"12452","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Cheilodipterus lachneri","Cheilodipterus spp.","Apogonidae",1,7,0,"C",0.009835,3.055
"12453","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Ecsenius gravieri","Ecsenius gravieri","Blenniidae",1,5,0,"C",0.006954,3
"12454","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Ecsenius frontalis","Blenniidae","Blenniidae",1,9,0,"C",0.0061,3
"12455","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Ecsenius frontalis","Blenniidae","Blenniidae",1,13,0,"C",0.0061,3
"12456","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Meiacanthus nigrolineatus","Meiacanthus nigrolineatus","Blenniidae",1,5,0,"C",0.0133,3
"12457","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Dascyllus trimaculatus","Dascyllus trimaculatus","Pomacentridae",3,13,0,"C",0.0716,2.635
"12458","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Centropyge multispinis","Centropyge multispinis","Pomacanthidae",1,11,0,"T",0.0301466666666667,2.99466666666667
"12459","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,9,0,"T",0.01380875,3.041
"12460","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Sebastapistes cyanostigma","Scorpaenidae","Scorpaenidae",1,4,0,"C",0.025505,3
"12461","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Gobiodon reticulatus","Gobiidae","Gobiidae",2,2,0,"C",0.0146223333333333,2.88026666666667
"12462","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Anampses meleagrides","Labridae","Labridae",1,7,0,"T",0.01466,3
"12463","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pomacentrus sulfureus","Pomacentrus sulfureus","Pomacentridae",1,7,0,"C",0.02389,3
"12464","Princess","17",2022,2022-09-12,"2022 b","Princess_17_2022-09-12","Shahar Chaikin","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,6,0,"C",0.00501,3.1
"12465","Princess","9",2022,2022-09-12,"2022 b","Princess_9_2022-09-12","Hezi Buba","Chaetodon fasciatus","Chaetodon fasciatus","Chaetodontidae",1,15,0,"T",0.0379275,2.918875
"12466","Princess","9",2022,2022-09-12,"2022 b","Princess_9_2022-09-12","Hezi Buba","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,13,0,"T",0.0089,3.278
"12467","Princess","9",2022,2022-09-12,"2022 b","Princess_9_2022-09-12","Hezi Buba","Zebrasoma xanthurum","Zebrasoma xanthurum","Acanthuridae",2,16,0,"T",0.0113,3.1805
"12468","Princess","9",2022,2022-09-12,"2022 b","Princess_9_2022-09-12","Hezi Buba","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",2,8,0,"C",0.02058,3
"12469","Princess","9",2022,2022-09-12,"2022 b","Princess_9_2022-09-12","Hezi Buba","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",2,6,0,"C",0.02058,3
"12470","Princess","9",2022,2022-09-12,"2022 b","Princess_9_2022-09-12","Hezi Buba","Scarus fuscopurpureus","Scaridae","Scaridae",1,44,0,"T",0.0248134375,2.93332291666667
"12471","Princess","9",2022,2022-09-12,"2022 b","Princess_9_2022-09-12","Hezi Buba","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",2,7,0,"C",0.0273963636363636,2.95906060606061
"12472","Princess","9",2022,2022-09-12,"2022 b","Princess_9_2022-09-12","Hezi Buba","Dascyllus marginatus","Dascyllus marginatus","Pomacentridae",3,5,0,"C",0.02978,3
"12473","Princess","9",2022,2022-09-12,"2022 b","Princess_9_2022-09-12","Hezi Buba","Siganus luridus","Siganus  spp.","Siganidae",2,22,0,"T",0.0195971428571429,2.927
"12474","Princess","9",2022,2022-09-12,"2022 b","Princess_9_2022-09-12","Hezi Buba","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",20,10,0,"C",0.0175096041666667,3.04466479166667
